epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,565.542,0.62495,0.52864,0.85388,0.8917,0.86936,0.89651,0.74929,0.69794,0.6136,0.92649,0.00056685,0.00056685,0.00056685
184,568.467,0.6112,0.52751,0.85932,0.8972,0.87032,0.89706,0.75254,0.68881,0.59523,0.92407,0.0005663,0.0005663,0.0005663
185,571.388,0.63084,0.52714,0.85618,0.89341,0.86494,0.89362,0.74933,0.69249,0.59947,0.9278,0.000565749,0.000565749,0.000565749
186,574.297,0.63044,0.53062,0.86381,0.89148,0.86769,0.89069,0.74094,0.69445,0.59607,0.92742,0.000565199,0.000565199,0.000565199
187,577.185,0.61831,0.5271,0.86346,0.88485,0.86994,0.89235,0.74994,0.68975,0.61384,0.92556,0.000564649,0.000564649,0.000564649
188,580.11,0.60214,0.52191,0.85612,0.89467,0.85876,0.89047,0.74964,0.68754,0.63009,0.92384,0.000564099,0.000564099,0.000564099
189,583.004,0.61182,0.53905,0.86699,0.89614,0.86913,0.8927,0.75427,0.68747,0.61511,0.92423,0.000563548,0.000563548,0.000563548
190,585.962,0.59812,0.5131,0.85695,0.87692,0.87534,0.88846,0.75114,0.69107,0.60498,0.92426,0.000562998,0.000562998,0.000562998
191,588.905,0.62181,0.53086,0.86753,0.8826,0.85259,0.88986,0.74714,0.6984,0.60597,0.92643,0.000562448,0.000562448,0.000562448
192,591.869,0.62778,0.52983,0.86794,0.88438,0.84249,0.88527,0.74323,0.69315,0.60484,0.92426,0.000561897,0.000561897,0.000561897
193,594.749,0.59122,0.50588,0.86358,0.88195,0.8537,0.88884,0.74585,0.70828,0.62382,0.92291,0.000561347,0.000561347,0.000561347
194,597.645,0.61159,0.52366,0.86049,0.88186,0.83866,0.87901,0.74575,0.68837,0.61019,0.92387,0.000560797,0.000560797,0.000560797
195,600.524,0.60989,0.51947,0.85824,0.88683,0.84723,0.8836,0.74505,0.68676,0.60042,0.92413,0.000560247,0.000560247,0.000560247
196,603.427,0.60134,0.50675,0.86532,0.8738,0.86504,0.87365,0.73817,0.69136,0.60274,0.92343,0.000559696,0.000559696,0.000559696
197,606.299,0.62688,0.52987,0.86531,0.87623,0.8678,0.87185,0.73214,0.6979,0.61188,0.93303,0.000559146,0.000559146,0.000559146
198,609.211,0.59003,0.5147,0.85314,0.89343,0.84332,0.87867,0.73552,0.69917,0.58695,0.93961,0.000558596,0.000558596,0.000558596
199,612.091,0.60817,0.51244,0.86659,0.86013,0.8855,0.87717,0.73627,0.68993,0.58779,0.9331,0.000558046,0.000558046,0.000558046
200,615.005,0.57771,0.49787,0.85685,0.86861,0.88142,0.88598,0.74138,0.69082,0.59395,0.93129,0.000557495,0.000557495,0.000557495
201,617.911,0.59077,0.51079,0.85896,0.88502,0.86038,0.88238,0.74071,0.68496,0.5883,0.92749,0.000556945,0.000556945,0.000556945
202,620.82,0.59781,0.51382,0.86056,0.87625,0.88668,0.89292,0.7509,0.67692,0.58335,0.92698,0.000556395,0.000556395,0.000556395
203,623.76,0.61856,0.51681,0.86792,0.89882,0.87086,0.90529,0.75703,0.69756,0.57673,0.9285,0.000555844,0.000555844,0.000555844
204,626.68,0.62214,0.51409,0.85815,0.88133,0.88639,0.90516,0.76113,0.68098,0.57163,0.93503,0.000555294,0.000555294,0.000555294
205,629.688,0.62061,0.51787,0.85875,0.90228,0.86818,0.89537,0.74976,0.68505,0.57654,0.9331,0.000554744,0.000554744,0.000554744
206,632.641,0.63689,0.51411,0.85616,0.88977,0.88185,0.88978,0.74087,0.69558,0.57773,0.93415,0.000554194,0.000554194,0.000554194
207,635.584,0.60043,0.50342,0.85181,0.86981,0.88887,0.88944,0.73861,0.70418,0.59171,0.93869,0.000553643,0.000553643,0.000553643
208,638.508,0.59007,0.52605,0.85479,0.88769,0.88507,0.89097,0.74545,0.68099,0.61054,0.92926,0.000553093,0.000553093,0.000553093
209,641.409,0.59724,0.52849,0.85931,0.89047,0.87838,0.88841,0.73565,0.70778,0.61721,0.9388,0.000552543,0.000552543,0.000552543
210,644.325,0.58034,0.49852,0.85741,0.88606,0.87826,0.8939,0.74745,0.67978,0.60856,0.9335,0.000551993,0.000551993,0.000551993
211,647.239,0.59507,0.50185,0.85124,0.8857,0.86903,0.89336,0.73763,0.69957,0.6723,0.93393,0.000551442,0.000551442,0.000551442
212,650.137,0.59466,0.51756,0.85984,0.88715,0.88418,0.88993,0.74445,0.68311,0.61986,0.92448,0.000550892,0.000550892,0.000550892
213,653.065,0.61109,0.52254,0.85628,0.88646,0.87026,0.88893,0.74236,0.69269,0.60038,0.93519,0.000550342,0.000550342,0.000550342
214,656.012,0.63458,0.52395,0.85205,0.88021,0.85851,0.88639,0.73194,0.72702,0.61203,0.94741,0.000549791,0.000549791,0.000549791
215,658.897,0.59091,0.49887,0.85622,0.87687,0.86895,0.88511,0.74379,0.67491,0.59847,0.92754,0.000549241,0.000549241,0.000549241
216,661.806,0.61263,0.51382,0.85962,0.88555,0.85946,0.883,0.73567,0.69449,0.59847,0.93451,0.000548691,0.000548691,0.000548691
217,664.727,0.62351,0.51083,0.86493,0.88469,0.86582,0.88597,0.74039,0.6881,0.60945,0.92961,0.000548141,0.000548141,0.000548141
218,667.639,0.60641,0.51628,0.85488,0.89083,0.87372,0.88711,0.74135,0.69256,0.60728,0.929,0.00054759,0.00054759,0.00054759
219,670.557,0.61066,0.51071,0.86009,0.87688,0.87351,0.88243,0.74407,0.68052,0.59656,0.93126,0.00054704,0.00054704,0.00054704
220,673.477,0.61055,0.49971,0.84948,0.88628,0.86323,0.88542,0.74804,0.66291,0.5884,0.9209,0.00054649,0.00054649,0.00054649
221,676.411,0.58932,0.49133,0.84748,0.8865,0.86822,0.88693,0.74737,0.67377,0.58739,0.92213,0.00054594,0.00054594,0.00054594
222,679.301,0.59102,0.51569,0.8605,0.89611,0.8705,0.88097,0.73889,0.68271,0.60184,0.92434,0.000545389,0.000545389,0.000545389
223,682.219,0.59548,0.51428,0.85646,0.89785,0.87075,0.87642,0.73435,0.70581,0.63229,0.9302,0.000544839,0.000544839,0.000544839
224,685.144,0.61769,0.52274,0.86775,0.89653,0.87573,0.88163,0.74125,0.69336,0.58715,0.9259,0.000544289,0.000544289,0.000544289
225,688.046,0.58597,0.48905,0.84586,0.89501,0.8655,0.88087,0.7411,0.68304,0.59268,0.928,0.000543738,0.000543738,0.000543738
226,690.955,0.59523,0.5039,0.86315,0.88031,0.88616,0.89429,0.7537,0.67853,0.59463,0.9211,0.000543188,0.000543188,0.000543188
227,693.874,0.5705,0.48497,0.85663,0.88026,0.88224,0.89597,0.75675,0.66661,0.57321,0.91937,0.000542638,0.000542638,0.000542638
228,696.767,0.58309,0.50128,0.85541,0.89512,0.88661,0.90544,0.76212,0.67683,0.57995,0.91864,0.000542088,0.000542088,0.000542088
229,699.777,0.58684,0.49882,0.85108,0.89871,0.86863,0.8908,0.74996,0.67976,0.59881,0.92218,0.000541537,0.000541537,0.000541537
230,702.746,0.53582,0.473,0.85275,0.8975,0.8625,0.89094,0.74839,0.69076,0.61339,0.92476,0.000540987,0.000540987,0.000540987
231,705.658,0.58874,0.49997,0.85812,0.87374,0.85433,0.90105,0.75709,0.68074,0.61627,0.9257,0.000540437,0.000540437,0.000540437
232,708.566,0.5964,0.5011,0.85424,0.89321,0.85477,0.90151,0.7549,0.68026,0.60466,0.92372,0.000539886,0.000539886,0.000539886
233,711.453,0.58185,0.49507,0.85707,0.88304,0.86468,0.89065,0.74954,0.67637,0.59661,0.92569,0.000539336,0.000539336,0.000539336
234,714.361,0.60247,0.5032,0.85251,0.88735,0.86533,0.89023,0.74365,0.68497,0.59921,0.93429,0.000538786,0.000538786,0.000538786
235,717.252,0.5796,0.49351,0.85788,0.87359,0.86482,0.88172,0.74009,0.69174,0.58941,0.93413,0.000538236,0.000538236,0.000538236
236,720.17,0.60897,0.50311,0.85594,0.86079,0.86397,0.87984,0.73104,0.70986,0.5915,0.94437,0.000537685,0.000537685,0.000537685
237,723.055,0.59713,0.49496,0.85475,0.85428,0.88272,0.87272,0.72145,0.69937,0.58491,0.93437,0.000537135,0.000537135,0.000537135
238,725.979,0.59849,0.50021,0.85472,0.86316,0.86505,0.87318,0.72236,0.6929,0.59053,0.93259,0.000536585,0.000536585,0.000536585
239,728.908,0.57414,0.49287,0.84754,0.86315,0.87453,0.87942,0.7331,0.68048,0.59653,0.93339,0.000536035,0.000536035,0.000536035
240,731.802,0.56709,0.48744,0.8557,0.89434,0.85152,0.88281,0.738,0.68671,0.59801,0.93507,0.000535484,0.000535484,0.000535484
241,734.696,0.59964,0.49747,0.85339,0.87479,0.88046,0.88477,0.73554,0.70796,0.60271,0.93914,0.000534934,0.000534934,0.000534934
242,737.626,0.60951,0.51162,0.85874,0.89358,0.86505,0.88142,0.73855,0.68315,0.577,0.93685,0.000534384,0.000534384,0.000534384
243,740.561,0.57157,0.49024,0.85449,0.88274,0.87793,0.88507,0.74005,0.68414,0.56827,0.93984,0.000533833,0.000533833,0.000533833
244,743.482,0.58848,0.48743,0.85418,0.87886,0.89334,0.8867,0.73691,0.69194,0.57828,0.93422,0.000533283,0.000533283,0.000533283
245,746.406,0.59749,0.49094,0.85569,0.87312,0.89761,0.88299,0.73375,0.68752,0.56453,0.93895,0.000532733,0.000532733,0.000532733
246,749.343,0.58663,0.48999,0.84956,0.86326,0.89271,0.8813,0.73407,0.69438,0.56915,0.94135,0.000532183,0.000532183,0.000532183
247,752.27,0.57197,0.48167,0.85449,0.87049,0.89298,0.89229,0.75205,0.67235,0.5593,0.92833,0.000531632,0.000531632,0.000531632
248,755.199,0.55672,0.47006,0.84545,0.86837,0.87596,0.89514,0.75128,0.68075,0.56392,0.92964,0.000531082,0.000531082,0.000531082
249,758.146,0.57277,0.48694,0.854,0.89291,0.85165,0.8921,0.7542,0.67321,0.56565,0.92735,0.000530532,0.000530532,0.000530532
250,761.086,0.59191,0.48305,0.84983,0.88827,0.85583,0.89306,0.75144,0.67737,0.5779,0.92691,0.000529982,0.000529982,0.000529982
251,763.999,0.59136,0.49022,0.85488,0.89054,0.8551,0.89858,0.75611,0.67082,0.5665,0.92369,0.000529431,0.000529431,0.000529431
252,766.895,0.57672,0.47552,0.84755,0.89149,0.85237,0.90044,0.75516,0.67634,0.56848,0.92844,0.000528881,0.000528881,0.000528881
253,769.817,0.55816,0.47127,0.84335,0.89389,0.85745,0.8936,0.75552,0.65743,0.55727,0.91934,0.000528331,0.000528331,0.000528331
254,772.729,0.57769,0.4775,0.8503,0.89108,0.87446,0.8942,0.75528,0.66607,0.56839,0.92469,0.00052778,0.00052778,0.00052778
255,775.607,0.54823,0.47582,0.84783,0.89675,0.88004,0.89706,0.75276,0.67376,0.57919,0.92717,0.00052723,0.00052723,0.00052723
256,778.515,0.55937,0.4738,0.84544,0.89646,0.87579,0.89524,0.74986,0.68383,0.56705,0.93261,0.00052668,0.00052668,0.00052668
257,781.448,0.61077,0.49316,0.85376,0.89352,0.87913,0.89549,0.74484,0.69162,0.56814,0.93566,0.00052613,0.00052613,0.00052613
258,784.388,0.56105,0.4689,0.84711,0.89355,0.88125,0.89931,0.75175,0.67933,0.56509,0.93567,0.000525579,0.000525579,0.000525579
259,787.307,0.57347,0.47448,0.84598,0.89854,0.87401,0.89631,0.74858,0.68672,0.56556,0.93613,0.000525029,0.000525029,0.000525029
260,790.23,0.57093,0.47659,0.8544,0.90139,0.87732,0.89474,0.75253,0.68126,0.57082,0.93045,0.000524479,0.000524479,0.000524479
261,793.147,0.57652,0.48026,0.8492,0.8994,0.87407,0.88612,0.74628,0.68536,0.58027,0.93694,0.000523928,0.000523928,0.000523928
262,796.038,0.57279,0.48771,0.84985,0.90517,0.87363,0.88859,0.75266,0.68279,0.57734,0.93765,0.000523378,0.000523378,0.000523378
263,798.928,0.59289,0.4853,0.85042,0.90961,0.87613,0.89203,0.7456,0.6876,0.57615,0.93831,0.000522828,0.000522828,0.000522828
264,801.845,0.58926,0.48765,0.85101,0.90122,0.86806,0.88998,0.74351,0.68874,0.58006,0.93702,0.000522278,0.000522278,0.000522278
265,804.799,0.59301,0.48267,0.84353,0.89596,0.86369,0.89045,0.75498,0.66877,0.56929,0.92878,0.000521727,0.000521727,0.000521727
266,807.728,0.58622,0.48354,0.84838,0.8864,0.87286,0.88946,0.75081,0.68108,0.56719,0.92759,0.000521177,0.000521177,0.000521177
267,810.628,0.56449,0.46816,0.84397,0.89688,0.8576,0.88644,0.75162,0.66556,0.56786,0.92233,0.000520627,0.000520627,0.000520627
268,813.542,0.55911,0.46805,0.84498,0.89908,0.86105,0.88911,0.74857,0.6646,0.5719,0.92321,0.000520077,0.000520077,0.000520077
269,816.453,0.57634,0.48016,0.84847,0.90561,0.85082,0.88649,0.74482,0.67218,0.57512,0.92734,0.000519526,0.000519526,0.000519526
270,819.386,0.57452,0.47338,0.85209,0.90561,0.85196,0.88697,0.74715,0.66087,0.57725,0.91752,0.000518976,0.000518976,0.000518976
271,822.286,0.58134,0.4808,0.85355,0.89566,0.86095,0.88839,0.7468,0.67898,0.57781,0.9219,0.000518426,0.000518426,0.000518426
272,825.208,0.60322,0.49068,0.85563,0.89466,0.87088,0.88517,0.75298,0.66741,0.5876,0.91759,0.000517875,0.000517875,0.000517875
273,828.131,0.57097,0.47906,0.85038,0.88536,0.87881,0.88841,0.74505,0.68278,0.56314,0.92118,0.000517325,0.000517325,0.000517325
274,831.036,0.56516,0.47056,0.85815,0.8907,0.87068,0.89072,0.74903,0.6735,0.55977,0.92042,0.000516775,0.000516775,0.000516775
275,833.957,0.54282,0.45586,0.84356,0.89332,0.87237,0.89346,0.74897,0.67704,0.56169,0.92326,0.000516225,0.000516225,0.000516225
276,836.86,0.56569,0.46837,0.85055,0.88489,0.88623,0.89068,0.74082,0.6737,0.5569,0.92732,0.000515674,0.000515674,0.000515674
277,839.728,0.54714,0.4611,0.85155,0.89114,0.8945,0.89647,0.74433,0.66298,0.55962,0.91859,0.000515124,0.000515124,0.000515124
278,842.608,0.55375,0.46254,0.84693,0.89054,0.89261,0.88919,0.74108,0.67472,0.57059,0.92268,0.000514574,0.000514574,0.000514574
279,845.511,0.55348,0.45989,0.84362,0.89365,0.87398,0.88801,0.73782,0.66686,0.56667,0.92819,0.000514024,0.000514024,0.000514024
280,848.413,0.57435,0.4706,0.85229,0.89025,0.88304,0.88264,0.74054,0.66118,0.5677,0.91977,0.000513473,0.000513473,0.000513473
281,851.327,0.58104,0.47789,0.84338,0.89101,0.86979,0.88035,0.73161,0.67711,0.57107,0.92312,0.000512923,0.000512923,0.000512923
282,854.261,0.59388,0.47694,0.85141,0.89507,0.86414,0.88914,0.74471,0.66759,0.57101,0.92197,0.000512373,0.000512373,0.000512373
283,857.199,0.5768,0.46616,0.84758,0.88904,0.86644,0.8895,0.75202,0.66021,0.56568,0.91397,0.000511822,0.000511822,0.000511822
284,860.074,0.57404,0.46909,0.84601,0.90621,0.84646,0.89126,0.75095,0.67042,0.57527,0.91321,0.000511272,0.000511272,0.000511272
285,862.964,0.54893,0.45675,0.84347,0.89677,0.86659,0.89625,0.76468,0.65051,0.57288,0.91037,0.000510722,0.000510722,0.000510722
286,865.953,0.55509,0.46621,0.84303,0.88989,0.86286,0.89262,0.75942,0.6542,0.56648,0.91738,0.000510172,0.000510172,0.000510172
287,868.887,0.56301,0.45874,0.85238,0.88933,0.85961,0.89169,0.75213,0.66752,0.56797,0.91973,0.000509621,0.000509621,0.000509621
288,871.75,0.55211,0.45687,0.85472,0.89571,0.85325,0.89144,0.7532,0.66547,0.56685,0.91722,0.000509071,0.000509071,0.000509071
289,874.652,0.56612,0.46545,0.84881,0.87859,0.86878,0.8942,0.75618,0.67487,0.56757,0.92107,0.000508521,0.000508521,0.000508521
290,877.544,0.56441,0.47042,0.85197,0.89069,0.87785,0.89871,0.76769,0.64724,0.55567,0.91342,0.000507971,0.000507971,0.000507971
291,880.498,0.56339,0.45908,0.85121,0.88559,0.8829,0.89388,0.76277,0.64646,0.55393,0.91407,0.00050742,0.00050742,0.00050742
292,883.387,0.54179,0.45199,0.84786,0.90023,0.87801,0.89343,0.76079,0.64535,0.55395,0.91322,0.00050687,0.00050687,0.00050687
293,886.318,0.54781,0.45538,0.85038,0.904,0.8639,0.89301,0.76502,0.64408,0.55125,0.91257,0.00050632,0.00050632,0.00050632
294,889.257,0.55877,0.46248,0.84621,0.90431,0.85758,0.89592,0.76219,0.66781,0.55571,0.92188,0.000505769,0.000505769,0.000505769
295,892.167,0.53784,0.45057,0.84028,0.90067,0.87126,0.89882,0.76995,0.64876,0.54964,0.91353,0.000505219,0.000505219,0.000505219
296,895.133,0.5361,0.45166,0.84824,0.90595,0.86811,0.89741,0.76745,0.64776,0.565,0.91162,0.000504669,0.000504669,0.000504669
297,898.06,0.548,0.46079,0.84662,0.8999,0.86623,0.89988,0.76905,0.65241,0.56992,0.91213,0.000504119,0.000504119,0.000504119
298,900.984,0.54265,0.44306,0.83745,0.90857,0.86396,0.89473,0.76904,0.66279,0.572,0.91701,0.000503568,0.000503568,0.000503568
299,903.953,0.5502,0.4595,0.83651,0.90576,0.87179,0.89535,0.76897,0.6555,0.56118,0.91529,0.000503018,0.000503018,0.000503018
300,906.915,0.55436,0.45794,0.84733,0.89962,0.87154,0.8914,0.76341,0.65649,0.55733,0.9126,0.000502468,0.000502468,0.000502468
301,909.812,0.55099,0.46031,0.84444,0.90499,0.86175,0.88663,0.75925,0.65394,0.5632,0.91095,0.000501917,0.000501917,0.000501917
302,912.694,0.54287,0.46226,0.84881,0.88277,0.87399,0.88645,0.7577,0.64791,0.55839,0.90984,0.000501367,0.000501367,0.000501367
303,915.619,0.57664,0.46562,0.84377,0.88818,0.86543,0.89272,0.76003,0.6503,0.55954,0.91608,0.000500817,0.000500817,0.000500817
304,918.546,0.54623,0.465,0.85047,0.89077,0.89026,0.89051,0.75751,0.65895,0.55791,0.91572,0.000500267,0.000500267,0.000500267
305,921.418,0.53149,0.44832,0.83659,0.89963,0.88839,0.88807,0.75583,0.66256,0.55618,0.91929,0.000499716,0.000499716,0.000499716
306,924.31,0.52828,0.44588,0.84273,0.89619,0.8787,0.89273,0.76121,0.65945,0.55401,0.91586,0.000499166,0.000499166,0.000499166
307,927.22,0.55325,0.45833,0.85078,0.87939,0.89753,0.8964,0.76793,0.64893,0.55267,0.91687,0.000498616,0.000498616,0.000498616
308,930.132,0.55196,0.45802,0.84593,0.89246,0.89146,0.89828,0.77006,0.6471,0.55159,0.91805,0.000498066,0.000498066,0.000498066
309,933.124,0.55279,0.46327,0.8377,0.90104,0.89522,0.89729,0.7629,0.64332,0.54102,0.91721,0.000497515,0.000497515,0.000497515
310,936.038,0.53883,0.45158,0.84252,0.89744,0.89233,0.89215,0.7583,0.66287,0.5476,0.92224,0.000496965,0.000496965,0.000496965
311,938.964,0.55574,0.4626,0.84763,0.903,0.88894,0.88722,0.75589,0.6525,0.53902,0.91978,0.000496415,0.000496415,0.000496415
312,941.839,0.54017,0.44813,0.8464,0.89169,0.88538,0.89109,0.75664,0.65413,0.54583,0.91986,0.000495864,0.000495864,0.000495864
313,944.713,0.55261,0.45812,0.85244,0.87541,0.89996,0.89694,0.76155,0.66069,0.55417,0.91842,0.000495314,0.000495314,0.000495314
314,947.61,0.54017,0.45391,0.84469,0.89112,0.8758,0.89835,0.76428,0.66173,0.54649,0.92134,0.000494764,0.000494764,0.000494764
315,950.496,0.55397,0.4556,0.84,0.89587,0.87979,0.89444,0.76079,0.66263,0.5425,0.92572,0.000494214,0.000494214,0.000494214
316,953.382,0.51913,0.44235,0.84133,0.88776,0.88069,0.89416,0.76616,0.64734,0.53439,0.92197,0.000493663,0.000493663,0.000493663
317,956.313,0.54303,0.44857,0.84837,0.88705,0.87579,0.89171,0.75678,0.67233,0.55153,0.93012,0.000493113,0.000493113,0.000493113
318,959.196,0.52683,0.44126,0.84346,0.89805,0.86425,0.88828,0.76135,0.6521,0.55106,0.92242,0.000492563,0.000492563,0.000492563
319,962.081,0.52822,0.4362,0.83541,0.89513,0.86453,0.88267,0.74826,0.65949,0.54921,0.92737,0.000492013,0.000492013,0.000492013
320,964.964,0.50273,0.42955,0.83919,0.86075,0.89649,0.88163,0.75136,0.64234,0.53913,0.91954,0.000491462,0.000491462,0.000491462
321,967.878,0.53751,0.44366,0.83885,0.88483,0.89033,0.88067,0.74799,0.66314,0.5427,0.92799,0.000490912,0.000490912,0.000490912
322,970.81,0.55971,0.45458,0.83923,0.88939,0.88779,0.87966,0.74893,0.65672,0.54442,0.9246,0.000490362,0.000490362,0.000490362
323,973.728,0.54032,0.44417,0.83816,0.89376,0.87204,0.87431,0.74719,0.64876,0.54203,0.91812,0.000489811,0.000489811,0.000489811
324,976.681,0.52412,0.4337,0.84159,0.90027,0.85671,0.87901,0.75274,0.65373,0.54874,0.91573,0.000489261,0.000489261,0.000489261
325,979.612,0.53411,0.44287,0.84052,0.90452,0.86442,0.88418,0.76201,0.64935,0.55364,0.9133,0.000488711,0.000488711,0.000488711
326,982.537,0.55042,0.44691,0.839,0.91935,0.87311,0.89235,0.75513,0.6603,0.55247,0.91494,0.000488161,0.000488161,0.000488161
327,985.483,0.55504,0.45165,0.84911,0.91489,0.87253,0.89277,0.75715,0.65127,0.54681,0.91524,0.00048761,0.00048761,0.00048761
328,988.36,0.52535,0.43303,0.83803,0.89171,0.89268,0.89894,0.76641,0.64654,0.54461,0.91361,0.00048706,0.00048706,0.00048706
329,991.276,0.5521,0.45574,0.8456,0.89263,0.8904,0.9073,0.77313,0.65798,0.54579,0.9167,0.00048651,0.00048651,0.00048651
330,994.31,0.55223,0.45585,0.84999,0.89246,0.87787,0.89956,0.76875,0.65328,0.54538,0.91847,0.00048596,0.00048596,0.00048596
331,997.209,0.5438,0.45326,0.8547,0.90352,0.86807,0.8922,0.76505,0.65131,0.54619,0.91932,0.000485409,0.000485409,0.000485409
332,1000.16,0.55346,0.45243,0.8411,0.89212,0.87897,0.89285,0.76917,0.63827,0.5444,0.91531,0.000484859,0.000484859,0.000484859
333,1003.07,0.53879,0.44038,0.83658,0.90167,0.87703,0.89538,0.76311,0.64908,0.54619,0.91562,0.000484309,0.000484309,0.000484309
334,1005.99,0.54149,0.44166,0.83727,0.90368,0.86549,0.89082,0.75726,0.64504,0.55086,0.91882,0.000483758,0.000483758,0.000483758
335,1008.91,0.52776,0.44575,0.84235,0.90544,0.87283,0.89317,0.76514,0.64305,0.56176,0.91376,0.000483208,0.000483208,0.000483208
336,1011.87,0.53786,0.4403,0.83935,0.88123,0.89049,0.89321,0.76292,0.64269,0.55516,0.91462,0.000482658,0.000482658,0.000482658
337,1014.81,0.53997,0.44286,0.84608,0.88528,0.88218,0.89581,0.76543,0.64558,0.55763,0.91467,0.000482108,0.000482108,0.000482108
338,1017.76,0.57956,0.45956,0.84616,0.89242,0.87498,0.884,0.75957,0.64846,0.56356,0.91218,0.000481557,0.000481557,0.000481557
339,1020.69,0.53223,0.43964,0.83755,0.89914,0.85975,0.88636,0.75056,0.67926,0.57105,0.92383,0.000481007,0.000481007,0.000481007
340,1023.59,0.53005,0.44292,0.84087,0.90301,0.85762,0.88826,0.76221,0.64354,0.54873,0.91739,0.000480457,0.000480457,0.000480457
341,1026.48,0.51641,0.4329,0.85312,0.89698,0.87343,0.89098,0.76585,0.63466,0.54681,0.91298,0.000479907,0.000479907,0.000479907
342,1029.37,0.51228,0.4211,0.84118,0.89973,0.8681,0.89543,0.76538,0.65372,0.5483,0.91826,0.000479356,0.000479356,0.000479356
343,1032.29,0.52872,0.44436,0.84406,0.88859,0.87545,0.88963,0.76098,0.64699,0.55195,0.91601,0.000478806,0.000478806,0.000478806
344,1035.23,0.53639,0.43819,0.83496,0.90128,0.86948,0.89128,0.75741,0.6538,0.54585,0.91806,0.000478256,0.000478256,0.000478256
345,1038.14,0.55117,0.44455,0.84653,0.9023,0.87607,0.90012,0.76774,0.64403,0.53749,0.91736,0.000477705,0.000477705,0.000477705
346,1041.04,0.52082,0.4276,0.83119,0.89863,0.88638,0.89998,0.77106,0.64036,0.53046,0.91857,0.000477155,0.000477155,0.000477155
347,1043.98,0.54609,0.43959,0.84274,0.89272,0.88318,0.89856,0.76613,0.65141,0.53425,0.92473,0.000476605,0.000476605,0.000476605
348,1046.91,0.5345,0.43602,0.84019,0.88162,0.89368,0.89961,0.77206,0.63644,0.53011,0.9156,0.000476055,0.000476055,0.000476055
349,1049.84,0.53287,0.4334,0.83677,0.87683,0.8925,0.89658,0.77038,0.63262,0.52646,0.91428,0.000475504,0.000475504,0.000475504
350,1052.73,0.54102,0.43965,0.84633,0.88542,0.89107,0.89873,0.77263,0.64172,0.5375,0.91474,0.000474954,0.000474954,0.000474954
351,1055.66,0.52405,0.43297,0.84092,0.88836,0.89274,0.90175,0.77317,0.6503,0.55411,0.91258,0.000474404,0.000474404,0.000474404
352,1058.58,0.53235,0.43387,0.83878,0.88121,0.88698,0.89901,0.76588,0.64623,0.53149,0.91713,0.000473853,0.000473853,0.000473853
353,1061.47,0.52563,0.42438,0.83174,0.88796,0.88811,0.89543,0.76762,0.64719,0.53154,0.91887,0.000473303,0.000473303,0.000473303
354,1064.4,0.53059,0.43397,0.83702,0.89641,0.89548,0.89985,0.77064,0.65074,0.52948,0.91588,0.000472753,0.000472753,0.000472753
355,1067.3,0.52191,0.43168,0.83641,0.89326,0.89139,0.90073,0.77363,0.64492,0.53601,0.9172,0.000472203,0.000472203,0.000472203
356,1070.18,0.50852,0.42522,0.83727,0.89723,0.87044,0.89202,0.76794,0.64627,0.54882,0.9212,0.000471652,0.000471652,0.000471652
357,1073.1,0.53288,0.43586,0.84101,0.89685,0.8762,0.88863,0.76341,0.63682,0.5478,0.9197,0.000471102,0.000471102,0.000471102
358,1076,0.5159,0.42588,0.84026,0.88301,0.86906,0.88763,0.76391,0.65103,0.55549,0.92189,0.000470552,0.000470552,0.000470552
359,1078.89,0.51406,0.42703,0.83367,0.88722,0.87721,0.88144,0.75676,0.63656,0.54925,0.91791,0.000470002,0.000470002,0.000470002
360,1081.81,0.53882,0.43933,0.84549,0.89226,0.8791,0.88631,0.75973,0.64629,0.549,0.92026,0.000469451,0.000469451,0.000469451
361,1084.74,0.53889,0.43799,0.83855,0.89674,0.87536,0.88253,0.75647,0.6438,0.53524,0.92287,0.000468901,0.000468901,0.000468901
362,1087.67,0.51971,0.42975,0.83808,0.89603,0.88065,0.89401,0.76325,0.6546,0.5457,0.92684,0.000468351,0.000468351,0.000468351
363,1090.57,0.50562,0.42677,0.83905,0.89964,0.88163,0.89794,0.76867,0.64611,0.52693,0.92296,0.0004678,0.0004678,0.0004678
364,1093.49,0.51218,0.42448,0.83426,0.88981,0.8897,0.89881,0.76741,0.65853,0.52833,0.92627,0.00046725,0.00046725,0.00046725
365,1096.39,0.54088,0.43811,0.84452,0.88938,0.8851,0.8972,0.75882,0.66516,0.53724,0.92728,0.0004667,0.0004667,0.0004667
366,1099.32,0.53346,0.42959,0.83686,0.8979,0.88167,0.89956,0.76139,0.65887,0.54194,0.92434,0.00046615,0.00046615,0.00046615
367,1102.26,0.5264,0.42948,0.83796,0.89997,0.88514,0.90135,0.76752,0.63901,0.53672,0.91982,0.000465599,0.000465599,0.000465599
368,1105.17,0.52546,0.42775,0.83911,0.89755,0.87724,0.90328,0.76728,0.65577,0.53694,0.92381,0.000465049,0.000465049,0.000465049
369,1108.11,0.51709,0.43215,0.83636,0.89781,0.86779,0.8995,0.77816,0.64209,0.54004,0.91162,0.000464499,0.000464499,0.000464499
